"text","label","Sentiment"
"Famous Hollywood celebrities like Cara Delevingne and Miley Cyrus identify themselves as gender fluid. But when Ayushmann Khurana shared his post, comments poured in from across the globe, ridiculing him for the careless usage of the phrase “gender fluid”. He also infuriated the LGBTQ+ community and allies. Many followers made it their mission to educate the actor on the right usage of the word. Others suggested alternative phrases the actor could’ve used to convey his point.
“You’re a cis het male, not gender fluid. Wearing a black nail paint and starring in a movie based on gay men, isn’t gender fluid. Do better [sic],”  a user wrote
 
Gender identity is just like any other identity —man, non-binary, etc. However, a gender fluid person may sometimes identify as agender, at other times, as a man or a woman or both. For the gender fluid, gender identity is dynamic and changes from time to time.
Personal anecdotes
People who identify themselves as gender-fluid, explain what it really means to identify and live as one
Love female accessories
""For a college play, I got dressed in a saree and a blouse. Though I didn’t feel anything the first time, I realised that something felt different. I once tried on my sister’s clothes and after that, such cross-dressing continued every opportunity I was alone. I felt like I’d found the long-suppressed inner girl within me. To maintain anonymity, I purchased a few things online, including a wig, female garments, makeup and a short dress. To keep these things hidden, I used to keep them in my office. I especially like the feel of satin saree on me, the smell of female perfume, lipstick, high heels. I want to have my wardrobe full of sarees, dresses and makeup. But 5% of the time, I feel like a male too.""
 
Ayesha Patil (earlier called himself Ashwin), a digital marketer and an aspiring model from Pune
‘Some days, I feel like a male’
“For me, gender-fluidity means that while I am female-bodied, on some days I feel more masculine. Ever since I was a child, my family thought I should’ve been born as a boy. While I’m grateful to be a woman, I sometimes wonder what it’d be like to have male reproductive organs though I don’t plan to go for a transition. I think I’ve always known that I’m gender fluid since I was a child, but I never knew there was a term for it until a few years ago.”
Amanda Whitworth, a team Lead at a local movie theater, Olympia, Washington State.
 
My gender identity changes throughout the day
For me, gender fluidity is the fluctuation of masculine and feminine energies throughout the day, and sometimes it’s so strong that I even change my outward appearance to match it. So I put on a dress in the middle of the day if I want. I realized my gender fluidity, or at least that I was different in that way when I was 6 years old. I asked my dad if he can ask the doctors to change my body. It was an interesting conversation.
Ari Asteria, a Budtender from El Reno, Oklahoma
Gender fluidity and androgyny are different
Androgynous dressing refers to clothing and accessories that don’t conform to the typical ‘female or male’ gender norms, which is fast becoming fashion’s new stance internationally. It is mixed-gender clothing that actually can be quite advantageous to those who love experimenting and want to define their personal style without confining to traditional masculine and feminine binaries, enjoy twice as many options, creatively express your fashion sense and encourage equality — so a man could wear nail paint or a woman wears a shirt/cardigan and pairs it with loose pants, as opposed to figure-hugging ones. We introduced androgynous beauty and styles in our global capsule collection launch over a year ago and it received rave reviews, with some looks being absolutely iconic and relevant even today.
Closer home, celebs like Ranveer Singh have experimented with this form of dressing without a care for raised eyebrows. In a society that’s predominantly revolved around strict definitions of masculinity and femininity, androgynous dressing is a fresh, progressive and positive update.”
Samir Srivastav, CEO, JCB Salon and Spa
 
‘Discovered myself through social media-led awareness’
To be a fluid gender is to be outside the box of binary genders that society imposes on us since the day we are born owing to our genitalia. Ridiculous, because genitalia doesn’t define gender — it’s just a part of our body. Being fluid gender is not a choice of how I’m going to feel today or tomorrow or a week from now. It’s unpredictable. Sometimes, I feel like a girl, sometimes like a boy and sometimes both or neither. I understood myself as a fluid gender when I was 18 years old, after connecting with people from the LGBTQIAP+ community, and talking to them and researching about transgender people.”
 
Brenda R, a model from Brazil
‘These terms are so confusing’
When I was growing up and coming to terms with my sexuality, these terms were not there. By using such terms and words, we’re getting more westernised in our approach. We’re trying to increase the misconception in the minds of the people rather than removing it. I have a very traditional mind-set. Imagine that a person like me, who’s been an activist for so many years, is also confused. I can’t understand them. Imagine the plight of others who belong to the LGBT community! First, it was LGBT, then it became LGBTQ, and then LGBTQI, and then LGBTQIA.... I always say that we’re from the sexual minority community or diversity, which includes all these letters. At the end of the day, whether you are gender fluid or non-binary, we all have the same issue and are faced with stigma and discrimination. So why increase the labels and try confusing the society?”
 
Manvendra Singh Gohil, an Indian and first openly gay prince in the world, son and probable heir of the Maharaja of Rajpipla in Gujarat.
Metro-sexual and evolution of its fashion trends
Gone are the days when a man was considered macho or masculine only when he wore a body-fitting shirt that defined his ripped body and tight pants that accentuated his glutes.
Lately, several men have been adopting metro-sexual fashion trends, with men being qualified as macho even when flaunting a dress on the red-carpet with matching accessories and nail-paint to go. From David Beckham and Harry Style to our own closer home, Ranveer Singh, have been exploring their fashion preferences, challenging the stereotypical brackets of male and female fashion.
 
According to Wajahat Rather, the founder of clothing brand, Raffughar, quintessential metrosexual men are highly concerned with their wardrobe, hair and skincare routine, and fitness regimen. “In short, they’ve a softer side, at least in contrast to the traditional macho image many men aspire to have. He might be a regular at the salon, indulging in everything from massages to manicures without a second thought. He’s no stranger to designer names, frequents boutiques and greatly appreciates bettering himself in every way.”
Adding more information about metro-sexuality, Wajahat points out that though the term was coined in the early 1990s, it was not until the 2000s that metro-sexuality became a lifestyle for many men around the world. “Discussed enough in both the media and on the street today, in practicality the term was first used to describe the single man with a taste for shopping and one who was conscious about lifestyle,” he adds. “The metrosexual of the 1980s was only found in the fashion magazines, but the metrosexual of the ’90s was someone possibly found walking down the street. Then around early 2000s, metro-sexuality became recognised as a lifestyle with an English football icon catapulting on the media scene as a noteworthy metrosexual. The term, however, soon entered mainstream media and not soon after, major publications picked up on it. Suddenly, metrosexual men were everywhere.”
 
","REAL","positive"
"Hyderabad: Standing under bright fluorescent lights, trying to perfectly crack an expression for an ad commercial was actor Mahesh Babu, supremely eager in understanding the nuance of the take.
In a career spanning over two decades as an actor, Mahesh, who made his debut as a child artist back in 1979, and emerged as a ‘superstar’, gives all credit to his father, veteran Telugu actor Krishna.
 
“All credit goes to my father because he made me do films during summer vacations. I became a child star before I even knew it. In a flash, I completed around 10 to 12 films, some of which were successful. Then, one day, as suddenly, my dad told me you finish your education and then come back to do films,” he said.
While talking about his iconic following, Mahesh summarised his cine persona to the work he has done, saying he takes great pride in the style and mark he has achieved. Talking about his earlier days, Mahesh revealed he felt a huge responsibility to satisfy his father superstar Krishna’s fans. Moving away from his father’s shadow to make a name for himself was a big challenge.
 
“I was my father’s son, who was a huge superstar. I had to satisfy his fans when I did my first film. For me to carry on that responsibility and to fulfil his fans is by itself an achievement,” he said.
Surprised when asked how different acting in movies versus doing advertisement commercials as a brand ambassador, Mahesh candidly confessed that it was the first time he was asked such a question, adding, from an actor’s perspective, both were different.
Excerpts from an exclusive interview.
You are a reserved private person, a family man. Do you watch your movies with your children? How do they respond seeing you dance with a heroine or fight with villains?
 
They don’t like the action part. Whenever a fight scene comes on, they just go out, especially my daughter. But they thoroughly enjoy my films. We watch it at home on the first day of release. It is an amazing experience. When you work so hard, the ultimate reward is to watch the film with your children. I am also very scared because I am very keen to know what they think of my film. So, lots of excitement and nervousness together in one day.
Your son made his debut as a child artist in Nenokkadine. Does he or your daughter aspire to be in films? Would you advise them to be?
 
I don’t know. My wife and I have left it to our children. They are most welcome to do what they want to. My son is in his tenth grade right now and wants to go to the UK to study. My daughter does a lot of things, so I don’t know. Movies are now a really serious profession. When I was young, it was more like a hobby. Unless my children are prepared for such hard work and commitment, I cannot really push them.
In Bharat Ane Nenu, you have played a political character. In real life you come across as apolitical. How do you prepare for such roles which are perhaps not really your type? Did you study any particular politician in preparing, for say, a role like Bharat?
 
I totally give credit to my director Koratala Siva because I really don’t know much about politics. I like to stay away from it. I like to just mind my own business. That said, Bharat is one of my favourite characters, I thoroughly enjoyed playing the role of a chief minister. The director did all the research from which I learnt a lot. But I stay far away from politics.
All your roles have you play a good person in a conventional sense; you are a ‘hero figure’. Will we see you experimenting anytime in future?  
I tried to experiment with my roles in the past, but unfortunately they didn’t fare well. Stars in south Indian films have to cater to a strong audience taste. The stakes are so high and money invested is large, so one can’t really experiment much. So I figured out I have to cater to fans and audiences taste while trying to do something new. We ensure my films have the elements - action, but we have to do it in a familiar way.
 
In a social media era, how do you avoid controversies?
(Ha ha ha) I don’t have anything controversial to offer. I stay away from such issues and mind my own business. Even my friend circle is not too big. I prefer to go to work, then head home and spend time with my family. I stick to the basics.
Everyone wants to know this secret... of your looks and fitness? You don’t grow older than 32?
Don’t stress much. Lead life in a simple way. Diet is very important, then your lifestyle and work follow. Most important thing is to be happy. I learned that from my father. He always has a smile on his face. I have always looked up to him. No matter what happens he just takes it with a smile on his face.
 
","REAL","positive"
"VISAKHAPATNAM: Ball has started rolling for the Mega Wheel similar to London Eye on the Visakhapatnam Beach Road near D. Ramanaidu Studios. It will be the first of its kind in India and among the 10 giant wheels in the world.
The project is being actively discussed at the chief secretary-level. An expression of interest might be called before this month-end, disclosed Andhra Pradesh Tourism Development Corporation (APTDC) chairman Vara Prasad Reddy.
 
“It is a pet project of Chief Minister Y.S. Jagan Mohan Reddy. We have suggested that the proposed Sky Tower too be built at the same venue, so that facilities like parking and amenities for tourists are common for both,” Vara Prasad told Deccan Chronicle on Thursday.
London Eye will become a new landmark for the City of Destiny, the designated executive capital of Andhra Pradesh. It will be the first Mega Wheel project in India, which will put Visakhapatnam in the company of major cities of the world. The proposed height of the Mega Wheel is 125 metres, bringing it among top 10 Mega Wheels in the world, APTDC chairman maintained.
 
Incidentally, on October 27, the Chief Minister told his colleagues at the cabinet meeting: “Bringing a London Eye-type project to Visakhapatnam will be a major achievement.”
The wheel will have 44 air-conditioned cabins of 54 square feet each and carry 440 persons at full capacity. The cabins will have automatic photography equipment. Tourists will get their pictures after alighting from the wheel.
The giant wheel, illuminated after sunset, would be visible to seafarers as well as citizens from miles away, Vara Prasad Reddy observed.
 
Ain Dubai of 250 metres height on UAE Bluewater Island is the tallest wheel in the world, followed by High Roller 167.6 metres (US), Singapore Flyer 165 metres, Singapore Marina Centre, Star of Nanchang 160 metres, and China’s Nanchang and UK’s London Eye of 135 metres each.
","REAL","positive"
"Hyderabad: Mandi biryani is gradually replacing the popular Hyderabadi biryani with more and more food-lovers evincing an interest in the dish. Food lovers from the Old City are going crazy as they have to travel all the way to the new city for enjoying the Arabian dish that is available in premier hotels at Gachibowli, Hitech City Tolichowki, Jubilee Hills and Banjara Hills. Mandi sign boards dot the vicinity.
“One of the main reasons for people to look beyond Old City is that over there instead of going in for steamed chicken or mutton topping, the chefs are topping up grilled chicken or tandoori chicken on biryani rice. It is sold as mandi and not as mandi biryani,” a chef from a popular biryani hotel in Old City said.
 
“Not only locals, even foreign tourists while at Charminar ask for mandi. We are planning to start genuine mandi for residents of Old city very soon,” Mohammed Javed, head chef of Farasha restaurant said, adding that being adjacent to the iconic structure is boosting their business, thanks to  tourists from all over the world.       
“Earlier I used to take my family to Shadab restaurant in Old City for chowki biryani, but now we have several options close to my house”, Asadullah Baig, a techie fromAsadullah Baig, said.
 
“I have been to UAE, Bahrain and Kuwait where I tasted mandi. I am surprised that some of the top restaurants in Banjara Hills make mandi in an almost similar fashion. The taste is equally good. It is a mouth-watering dish,” said another food lover Afsha Bakali.
","REAL","positive"
"Tenelolike poola balalaku muunnaalla aayuvicchina vaadinedi koredi… 
Banda raallanu chiraayuvuga jeevinchamani aanaticchina vaadinedi adigedi… 
 
Aadibhiskhuvu vaadinedi koredi… Boodidechhe vaadinedi adigedi…
Hyderabad: Thus run the lines in the superhit lyric of Seetharama Sastry in the movie Sirivennela that inadvertently became his surname. These philosophical lines penned by him for the movie Sirivennela in a unique style of cursing the Lord (Shiva) by praise (praising through profanity) carry a profound meaning — “What do I seek from the one (the God) who bestowed the flowers, flush with nectar, with a very short life of just three days, and the boulders with eternal life. What do I ask the first alm-seeker, who gifts ash?”
 
By his outstanding rendition, S.P. Balasubrahmanyam gave these powerful lyrics eternity. Sirivennela, as Seetharama Sastry is popularly known, has immensely contributed to the Telugu tinsel world by making bombastic Sanskritised Telugu words dance to the tunes of the musicians and singers. He has an uncanny knack of embedding expressions that would be hard nuts to crack, yet easily hummed by even the unlettered. This unrivalled art of his is a literary treat to the musicians' instincts. Seetharama Sastry always struck a chord with directors, music directors, musicians, singers and, of course, the audience through his lilting lyrics.
 
Jagamantha kutumbam naadi… eakaaki jeevitham naadi, a song enacted by Prabhas in Chakram, directed by Krishna Vamsi, wells up the eyes of audience even to date. Typical of a wordsmith that he was, Seetharama Sastry made sure his mesmerising lyrics touched the fans of almost every star on the Telugu silver screen. From the legendary Akkineni Nageswara Rao to Megastar Chiranjeevi, the range of stars who enacted the songs inked by Sirivennela include: Krishna, Sobhan Babu, Nagarjuna, Balakrishna, Venkatesh, Suman, Rajasekhar, Jagapathi Babu, Srikanth, and Naga Chaitanya.
 
He has been so contemporary and relevant in the filmy firmament that his latest number Ee dosti, which is already a superhit, is going to enthrall the audience of Rajamouli’s upcoming movie RRR starring Ram Charan and Jr NTR. None else other than Seetharama Sastry could have written something like Puliki — Vilukaadiki; Thala ki — Uri thaaduki; Kadile karchicchu ki — Kasire vadagallaki; Raviki — Meghaaniki… Ee dosti. He helmed in the song the strange and oxymoronic friendships between the combos of tiger-archer; head-hanging rope; raging forest fire-angry hailstorms; and sun-cloud in the song, which was released, that has set the screens ablaze.
 
Several prominent directors, including K. Raghavendra Rao, Ram Gopal Varma, S.V. Krishna Reddy, A. Kodanadarami Reddy, Krishna Vamsi, and so on had him write songs for their movies. Not for nothing he was decorated with the Nandi Awards for best lyrics on as many as 12 occasions, apart from four Filmfare awards. The lyrical peregrination of Seetharama Sastry has touched almost all sections of music lovers of the Telugu movies. The poet, who is for technical reasons called a lyricist, would have bagged a 'Jananpeeth', had the literature of the movie numbers been considered for an award of that stature for literary exuberance. He carved a niche for himself by reaching out to all sections literally like his own song written for Chiranjeevi-starrer Rudraveena, Taraliraada thane vasantham… Thana dariki raani vanaala kosam…
 
Renowned movie director and Dada Saheb Phalke Award-winnerK. Viswanath, who introduced Sirivennela to the movie industry, tapped the potential of the mine of literature and fathomed the depths of Seetharama Sastry’s knowledge and skill to the fullest.
Intertwining innumerable meanings in his songs, by stressing multiple syllables, Seetharama Sastry reached the temporal abode of the God in the celestial world of heaven and turned into a star that he had described in  Venkatesh-starrer Aadavaari maatalaku arthale verule — Allantha dooraana O taraka — himself.
 
Chembolu ‘Sirivennela’ Seetharama Sastry, is a writer extraordinaire who has left an indelible impression among music lovers, without being a musician. Like the lyrics of his songs, he will remain imperishable and immutable in the hearts of the Telugus. He will be greatly missed.
","REAL","positive"
"Hyderabad: When I heard the news about Seetharama Sastry’s demise, and it is heart-breaking and shocking too. It is very difficult to deal with given the fact that we shared a fatherson bond. He met me 20 days ago. He came to my house, we had lunch and he spent quality time with us. He was brimming with confidence
and as euphoric as ever when he came here. He showed no signs of illness.
But never in my wildest imagination I thought that would be the last time I saw
him.
Sastry has always been a free-spirited man. He used to tell me not to give any deadlines to him for writing lyrics, and asked me to give him time to come up with the best lyrics. I too never ever hurried things on him. He used to call me “father”, and never called me a director, as he felt I was instrumental in his journey to fame in films.
 
Such has been our association that we shared stages on various film events, sets, etc. We had great moments and it is hard to pick one. He was a chatterbox and used to tell me not to stop him from speaking his heart, although I tried to control him.
His pen name was Bharani back then. We thought of using that name for my film Sirivennela. But since there was already Thannikela Bharani with the same name, I told him to use his own name (Seetharama Sastry) for the film. He kept telling me that he was forever indebted to me for introducing him to this industry. But it is all his hard work and talent.
 
Sastry used to write songs going far away from the city and people, and importantly, in silent hours of the night.
To me, the best aspects of his lyrics are “celebrating universality yet being aesthetic”.
We have had our contrasting perceptions, but he did not like arguing with me. So he used to smartly put his thoughts through someone else.
Our families are close and we share a great bond. Although I never interfered in his family matters, because of the intimacy he had with me, he used to take liberty and interfere in our family matters. Although we never shared any personal things, our discussions always revolved around cinema, arts and culture.
 
The last time we worked together was for Shubhapradam (2010). He wrote two songs for that film. But he kept asking me, “When are we working again together?” I used to just smile at him.
It is a huge loss to the industry given his style of writing and the values and message his lyrics convey. My heart becomes heavy. The more I talk about him the more emotional I become.
","REAL","positive"
"Hyderabad: Having made his debut as a lyricist in Janani Janmabhoomi (1984), Sastry shot to fame with the song Vidhatha Thalapuna in K. Viswanath’s Sirivennela (1986), and the film’s name eventually became his surname.
In his journey of over more than three decades, Sastry penned lyrics for more than 3,000 songs. A father figure and an authority in the Telugu film industry’s lyrical scenario, he has been an inspirational writer with numerous witty yet profound lyrical compositions.
 
Be it an intellectual masterpiece song like Vidhatha Talapuna or song that has a philosophical touch like Adibikshuvu Vadinedi or contemporary love songs like Ee
Velalo Neevu Emchestu Untaavo (Gulabi) or emotional number like Chilakaa Ye Todu Leka (Shubhalagnam) or a youthful number like Botany Class Undi (Shiva) — he has an uncanny knack of coming with versatile writing Sastry brought a sea change in the way songs have been written in Telugu cinema. Dubbed as one of
the all-time great lyrists, Sastry never ever wasted ink for an obscene word.
 
Dubbed as one of the all-time great lyricists, Sirivennela Seetharama Sastry
brought in classic poetry in film writing. His powerfully evocative lyrics were also very instrumental in the films’ successes. Seetharama Sastry has left behind a legacy of quality and thought-provoking lyrics, which was blended with literary touch yet simply endearing. His sheer magical writing and literary command
made him a force to reckon with in the industry. His song, Maaradu Lokam in
film Ankumram, Niggadeesi Adugu from Gaayam, etc., reflected his times apart from flaunting his rebellious side.
 
Known for bringing out a refreshing change in the lyricwriting in Telugu cinema, Sastry was one of those lyricists who used to express his radical views on society and romance-based poetry in the same breath. An eloquent speaker and influencer, Sastry weaved magic with his choice of lyrics and garnered unprecedented fame.
One of the best traits of Sastry was that he used poetry to give a fresh perspective to songs and worked with the best music directors. He was a legend. There is simply no other term that describes his impact on Telugu cinema. He built his entire oeuvre over his classical literary pieces.
 
The legendary lyricist put together a body of work that is exquisite, unparalleledand magnificent. We may cry and grieve over his songs, but at the endof the day, we also find enlightenment and solace in his songs.
Sastry was only 66 when he passed away but not before he touched our hearts and souls with his song writing. He eventually left behind a great legacy of exquisite and unforgettable songs that make you cry and think.
","REAL","positive"
"Twitter Inc.’s new Chief Executive Officer Parag Agrawal is now the youngest CEO in the S&P 500, but apparently just barely.
Agrawal, who was appointed Monday to succeed Twitter founder and CEO Jack Dorsey, is 37, the same age as Meta Platform Inc. CEO Mark Zuckerberg. Citing security concerns, Twitter wouldn’t disclose Agrawal’s date of birth, but confirmed he was born later in 1984 than Zuckerberg’s May 14 birthday. Dorsey, at 45, was already among the dozen youngest CEOs in the collection of the largest U.S. companies.
 
“I don’t think the age thing is that big of a deal, especially for companies like this. It could be an advantage,” said David Larcker, a professor at the Stanford Graduate School of Business, who studies CEO performance. “The fact that Dorsey is stepping down from the board, so he’s not going to be like a shadow CEO, he must have real confidence in him.”
Berkshire Hathaway Inc. CEO Warren Buffett, is the oldest CEO in the S&P 500 at 91, according to data compiled by Bloomberg. The average age of a CEO among the 500 largest companies was about 58 years, the data show. But the broader trend in CEO age still doesn’t favor youth. Data on S&P 500 companies measured over the last two decades by executive recruiter Spencer Stuart shows a small but steady increase in the age of the CEO.
 
Agrawal joined Twitter in 2011. Dorsey will stay on the board of the San Francisco-based company until his term expires in 2022, Twitter said Monday in a statement. Agrawal is also joining the board, where he will also be a statistical outlier. The average age of an S&P 500 director is 63, according to Spencer Stuart.
","REAL","positive"
"PRETORIA: A South African doctor who raised the alarm over Omicron said on Sunday (Nov 28) that dozens of her patients suspected of having the new variant had shown only mild symptoms and recovered fully without hospitalisation.
Dr Angelique Coetzee, chairman of the South African Medical Association, told Agence France-Presse that she had seen around 30 patients over the past 10 days who tested positive for Covid-19 but had unfamiliar symptoms.
 
""What brought them to the surgery was this extreme tiredness,"" she said, speaking from Pretoria, where she practises.
She said this was unusual for younger patients. Most were men aged under 40. Just under half were vaccinated.
They also had mild muscle aches, a ""scratchy throat"" and dry cough, she said. Only a few had a slightly high temperature.
These very mild symptoms were different from other variants, which resulted in more severe symptoms.
Dr Coetzee alerted health officials of a ""clinical picture that doesn't fit Delta"" - South Africa's dominant variant - on Nov 18, when she received the first seven of her 30-odd patients.
 
She said South African scientists had by then already picked up on the variant, then just known as B.1.1.529, which they announced on Nov 25.
The news sparked a panicked flurry of travel bans on southern Africa as countries raced to contain its spread - measures the South African government deems ""rushed"" and unjust.
According to a Covid-19 adviser to the South Africa government, symptoms linked to the Omicron coronavirus variant have been “pretty mild” so far.
While South Africa, which first identified the new variant, currently has 3,220 people with the coronavirus infection overall, there’s been no real uptick in hospitalisations, Barry Schoub, chairman of the Ministerial Advisory Committee on Vaccines, told Sky News on Sunday.
 
“The cases that have occurred so far have all been mild cases, mild-to-moderate cases and that’s a good sign,” said Schoub, adding that it was still early days and nothing was certain yet.
The large number of mutations found in the Omicron variant appears to destabilise the virus, which might make it less “fit” than the dominant Delta strain, said Schoub.
“In a way, hopefully it won’t displace Delta because Delta we know responds very well to the vaccine,” he said.
Meanwhile, Dr Coetzee said it was unfortunate that Omicron had been hyped as ""this extremely dangerous virus variant"" with multiple mutations while its virulence was still unknown.
 
The World Health Organisation has designated it a variant of concern, and scientists are working to assess its behaviour.
The highly mutated variant is thought to be very contagious and resistant to immunity, although its ability to evade vaccines is still being assessed.
""We are not saying that there will not be severe disease coming forward,"" Dr Coetzee said. But ""for now, even the patients that we have seen who are not vaccinated have mild symptoms"".
""I'm quite sure... a lot of people in Europe already have this virus,"" she remarked.
 
Official statistics show that nearly three-quarters of the Covid-19 cases reported in South Africa in recent days have been identified as Omicron.
Since South Africa shared its discovery, a number of countries have detected Omicron infections in recent days, including Australia, Italy, Britain and Belgium.
""We will see a rise in cases,"" Dr Coetzee warned.
The continent's worst-hit country has seen its daily Covid-19 rate jump from 3.6 per cent on Wednesday to 9.2 per cent on Saturday.
Numbers remain relatively low, compared with the world's most affected nations, however, with around 2.9 million cases and 89,791 deaths reported to date.
 
","REAL","positive"
"NEW YORK: With an expanded definition to reflect the times, Merriam-Webster has declared an omnipresent truth as its 2021 word of the year: vaccine.
“This was a word that was extremely high in our data every single day in 2021,” Peter Sokolowski, Merriam-Webster’s editor-at-large, told reporters ahead of Monday’s announcement.
 
“It really represents two different stories. One is the science story, which is this remarkable speed with which the vaccines were developed. But there’s also the debates regarding policy, politics and political affiliation. It’s one word that carries these two huge stories,” he said.
The selection follows “vax” as word of the year from the folks who publish the Oxford English Dictionary. And it comes after Merriam-Webster chose “pandemic” as tops in lookups last year on its online site.
“The pandemic was the gun going off and now we have the aftereffects,” Sokolowski said.
 
At Merriam-Webster, lookups for “vaccine” increased 601% over 2020, when the first U.S. shot was administered in New York in December after quick development, and months of speculation and discussion over efficacy. The world’s first jab occurred earlier that month in the UK.
Compared to 2019, when there was little urgency or chatter about vaccines, Merriam-Webster logged an increase of 1,048% in lookups this year. Debates over inequitable distribution, vaccine mandates and boosters kept interest high, Sokolowski said. So did vaccine hesitancy and friction over vaccine passports.
 
The word “vaccine” wasn’t birthed in a day, or due to a single pandemic. The first known use stretches back to 1882 but references pop up earlier related to fluid from cowpox pustules used in inoculations, Sokolowski said. It was borrowed from the New Latin “vaccina,” which goes back to Latin’s feminine “vaccinus,” meaning “of or from a cow.” The Latin for cow is “vacca,” a word that might be akin to the Sanskrit “vasa,” according to Merriam-Webster.
Inoculation, on the other hand, dates to 1714, in one sense referring to the act of injecting an “inoculum.”
 
Earlier this year, Merriam-Webster added to its online entry for “vaccine” to cover all the talk of mRNA vaccines, or messenger vaccines such as those for COVID-19 developed by Pfizer-BioNTech and Moderna.
While other dictionary companies choose words of the year by committee, Merriam-Webster bases its selection on lookup data, paying close attention to spikes and, more recently, year-over-year increases in searches after weeding out evergreens. The company has been declaring a word of the year since 2008. Among its runners-up in the word biography of 2021:
 
INSURRECTION: Interest was driven by the deadly Jan. 6 siege on the U.S. Capitol. Arrests continue, as do congressional hearings over the attack by supporters of President Donald Trump. Some of Trump’s allies have resisted subpoenas, including Steve Bannon.
Searches for the word increased by 61,000% over 2020, Sokolowksi said.
INFRASTRUCTURE: President Joe Biden was able to deliver what Trump often spoke of but never achieved: A bipartisan infrastructure bill signed into law. When Biden proposed help with broadband access, eldercare and preschool, conversation changed from not only roads and bridges but “figurative infrastructure,” Sokolowski said.
 
“Many people asked, what is infrastructure if it’s not made out of steel or concrete? Infrastructure, in Latin, means underneath the structure,” he said.
PERSEVERANCE: It’s the name of NASA’s latest Mars rover. It landed Feb. 18, 2021. “Perseverance is the most sophisticated rover NASA has ever sent to the Red Planet, with a name that embodies NASA’s passion, and our nation’s capability, to take on and overcome challenges,” the space agency said.
The name was thought up by Alexander Mather, a 14-year-old seventh-grader at Lake Braddock Secondary School in Burke, Virginia. He participated in an essay contest organized by NASA. He was one of 28,000 K-12 students to submit entries.
 
NOMAD: The word had its moment with the 2020 release of the film “Nomadland.” It went on to win three Oscars in April 2021, including best picture, director (Chloé Zhao) and actress (Frances McDormand). Zhao became the first woman of color to win best director.
The AP’s film writer Jake Coyle called the indie success “a plain-spoken meditation on solitude, grief and grit. He wrote that it “struck a chord in a pandemic-ravaged year. It made for an unlikely Oscar champ: A film about people who gravitate to the margins took center stage.”
 
Other words in Merriam-Webster’s Top 10: Cicada (we had an invasion), guardian (the Cleveland Indians became the Cleveland Guardians), meta (the lofty new name of Facebook’s parent company), cisgender (a gender identity that corresponds to one’s sex assigned at birth), woke (charged with politics and political correctness) and murraya (a tropical tree and the word that won the 2021 Scripps National Spelling Bee for 14-year-old Zaila Avant-garde).
","REAL","positive"
